Level,Circle,Office Id,Office Code,Office Name,Latitude,Longitude
Corporate Office,Deputy Chief Engineer (HRM) II,3461,4000,Director (Distribution &amp; SCM),8.516541,76.939104
Chief Office,Chief Engineer (Distribution North Malabar) Kannur,3575,6002,Chief Engineer (Distribution North Malabar) Kannur,11.876818,75.374179
Chief Office,Deputy Chief Engineer (HRM) II,3965,1166,Central Project Monitoring Cell,8.516541,76.939104
Chief Office,Ernakulam Electrical Circle,1071,5001,Chief Engineer (Distribution Central) Ernakulam,9.96771776,76.281126
Chief Office,Kozhikode Electrical Circle,1435,6001,Chief Engineer (Distribution North) Kozhikode,11.263842,75.769264
Chief Office,Thiruvananthapuram Electrical Circle(Urban),796,4001,Chief Engineer (Distribution South) Tvpm,8.4861,76.94976
Circle,Alappuzha Electrical Circle,1073,5021,Alappuzha Electrical Circle,9.500399,76.328781
Circle,CGRF Kottarakkara,2397,4091,CGRF Kottarakkara,8.998531,76.769956
Circle,Ernakulam Electrical Circle,1081,5022,Ernakulam Electrical Circle,9.99158876,76.279018
Circle,Harippad Electrical Circle,3502,5028,Harippad Electrical Circle,9.281619,76.454507
Circle,Irinjalakuda Electrical Circle,1100,5026,Irinjalakuda Electrical Circle,10.345995,76.207046
Circle,Kalpetta Electrical Circle,1448,6023,Kalpetta Electrical Circle,11.61656,76.08321
Circle,Kannur Electrical Circle,1462,6025,Kannur Electrical Circle,11.876818,75.374179
Circle,Kasaragod Electrical Circle,3824,6154,Kasaragod Project Management Unit,12.52308264,75.01417812
Circle,Kasaragod Electrical Circle,1469,6026,Kasaragod Electrical Circle,12.52308264,75.01417812
Circle,Kattakada Electrical Circle (Rural),803,4022,Kattakada Electrical Circle (Rural),8.508135,77.083779
Circle,Kollam Electrical Circle,808,4023,Kollam Electrical Circle,8.88281,76.593555
Circle,Kottarakkara Electrical Circle,812,4024,Kottarakkara Electrical Circle,8.998531,76.769956
Circle,Kottayam Electrical Circle,823,4026,Kottayam Electrical Circle,9.535497,76.512485
Circle,Kozhikode CGRF,1456,6091,Kozhikode CGRF,11.263842,75.769264
Circle,Kozhikode Electrical Circle,1454,6024,Kozhikode Electrical Circle,11.263842,75.769264
Circle,Manjeri Electrical Circle,1443,6022,Manjeri Electrical Circle,11.1207781,76.1135149
Circle,Nilambur Electrical Circle,3501,6031,Nilambur Electrical Circle,11.267007,76.218335
Circle,Pala Electrical Circle,1097,5025,Pala Electrical Circle,9.716144,76.682914
Circle,Palakkad Electrical Circle,1438,6021,Palakkad Electrical Circle,10.772684,76.653114
Circle,Pathanamthitta Electrical Circle,816,4025,Pathanamthitta Electrical Circle,9.2549546,76.7834025
Circle,Perumbavoor Electrical Circle,1086,5023,Perumbavoor Electrical Circle,10.117796,76.480425
Circle,Perumbavoor Electrical Circle,1854,5091,Ernakulam CGRF,10.05379,76.33044
Circle,Shoranur Electrical Circle,1479,6029,Shoranur Electrical Circle,10.776626,76.293039
Circle,Sreekandapuram Electrical Circle,1482,6030,Sreekandapuram Electrical Circle,12.04391739,75.50388941
Circle,Thiruvananthapuram Electrical Circle(Urban),800,4021,Thiruvananthapuram Electrical Circle(Urban),8.4861,76.94976
Circle,Thodupuzha Electrical Circle,1093,5024,Thodupuzha Electrical Circle,9.891834,76.708817
Circle,Thrissur Electrical Circle,3030,5920,Nodal Office for 100% Electrication,10.527936,76.205381
Circle,Thrissur Electrical Circle,1108,5027,Thrissur Electrical Circle,10.527936,76.205381
Circle,Tirur Electrical Circle,1473,6027,Tirur Electrical Circle,10.915905,75.91822
Circle,Vadakara Electrical Circle,1476,6028,Vadakara Electrical Circle,11.608749,75.603056
Division,Alappuzha Electrical Circle,4084,5127,"ACRIP, ALAPPUZHA",9.500399,76.328781
Division,Alappuzha Electrical Circle,1127,5102,Cherthala Electrical Division,9.691474,76.341557
Division,Alappuzha Electrical Circle,1111,5101,Alappuzha Electrical Division,9.500399,76.328781
Division,Alappuzha Electrical Circle,3814,5150,Alappuzha Project Management Unit,9.500399,76.328781
Division,Ernakulam Electrical Circle,1174,5105,Ernakulam Electrical Division,9.99158876,76.279018
Division,Ernakulam Electrical Circle,89,1122,Aluva Regional Store,10.09884,76.35821
Division,Ernakulam Electrical Circle,3815,5151,Ernakulam Project Management Unit,9.99158876,76.279018
Division,Ernakulam Electrical Circle,1203,5107,Mattancherry Electrical Division,9.935757,76.254855
Division,Ernakulam Electrical Circle,4085,5128,Dyuthi Project Monitoring Division,9.99158876,76.279018
Division,Ernakulam Electrical Circle,1855,5953,Ernakulam APDRP Division,9.94745,76.299502
Division,Ernakulam Electrical Circle,1268,5111,North Paravur Electrical Division,10.178369,76.225196
Division,Ernakulam Electrical Circle,1187,5106,Tripunithura Electrical Division,9.944683,76.343109
Division,Harippad Electrical Circle,1163,5104,Chengannoor Electrical Division,9.31871,76.60964
Division,Harippad Electrical Circle,3828,5156,Harippad Project Management Unit,9.239004,76.538694
Division,Harippad Electrical Circle,1145,5103,Mavelikkara Electrical Division,9.239298,76.538882
Division,Harippad Electrical Circle,3212,5125,Haripad Electrical Division,9.281619,76.454507
Division,Irinjalakuda Electrical Circle,3818,5154,Irinjalakuda Project Management Unit,10.345995,76.207046
Division,Irinjalakuda Electrical Circle,1349,5118,Kodungallur Electrical Division,10.227125,76.213344
Division,Irinjalakuda Electrical Circle,1332,5117,Chalakudy Electrical Division,10.306712,76.333368
Division,Irinjalakuda Electrical Circle,1318,5116,Irinjalakuda Electrical Division,10.345995,76.207046
Division,Kalpetta Electrical Circle,1838,6124,Mananthavady Electrical Division,11.7941134,76.0044315
Division,Kalpetta Electrical Circle,3822,6152,Kalpetta Project Management Unit,11.61656,76.08321
Division,Kalpetta Electrical Circle,1593,6108,Kalpetta Electrical Division,11.60778,76.08341
Division,Kannur Electrical Circle,3829,6158,Kannur Project Management Unit,11.876818,75.374179
Division,Kannur Electrical Circle,1690,6114,Kannur Electrical Division,11.876818,75.374179
Division,Kannur Electrical Circle,1712,6115,Thalassery Electrical Division,11.75044,75.48722
Division,Kannur Electrical Circle,3446,6191,Kannur TMR Division,11.985358,75.379527
Division,Kasaragod Electrical Circle,1734,6116,Kasaragod Electrical Division,12.49971098,74.99523933
Division,Kasaragod Electrical Circle,1750,6117,Kanhangad Electrical Division,12.31408,75.09047
Division,Kattakada Electrical Circle (Rural),3506,4118,Kattakada Electrical Division,8.506223,77.088693
Division,Kattakada Electrical Circle (Rural),3831,4151,Kattakada Project Management Unit,8.5110683333,77.0723466667
Division,Kattakada Electrical Circle (Rural),881,4104,Neyyattinkara Electrical Division,8.40723,77.08293
Division,Kattakada Electrical Circle (Rural),901,4105,Nedumangad Electrical Division,8.607616,77.005795
Division,Kollam Electrical Circle,3810,4152,Kollam Project Management Unit,8.88281,76.593555
Division,Kollam Electrical Circle,934,4107,Karunagappally Electrical Division,9.0594653,76.5338426
Division,Kollam Electrical Circle,947,4108,Chathannoor Electrical Division,8.86279,76.70799
Division,Kollam Electrical Circle,920,4106,Kollam Electrical Division,8.883256,76.593074
Division,Kottarakkara Electrical Circle,975,4111,Punalur Electrical Division,9.013141,76.928889
Division,Kottarakkara Electrical Circle,966,4110,Kottarakkara Electrical Division,8.998531,76.769956
Division,Kottarakkara Electrical Circle,956,4109,Kundara Electrical Division,8.957369,76.673036
Division,Kottarakkara Electrical Circle,3811,4153,Kottarakkara Project Management Unit,8.998531,76.769956
Division,Kottarakkara Electrical Circle,88,1121,Kundara Regional Store,8.957986,76.671711
Division,Kottayam Electrical Circle,1045,4116,Changanacherry Electrical Division,9.44301,76.54387
Division,Kottayam Electrical Circle,3813,4155,Kottayam Project Management Unit,9.535497,76.512485
Division,Kottayam Electrical Circle,1056,4117,Vaikom Electrical Division,9.747147,76.392244
Division,Kottayam Electrical Circle,1029,4115,Pallom Electrical Division,9.543696,76.519176
Division,Kottayam Electrical Circle,824,4191,Pallom TMR Division,9.535497,76.512485
Division,Kozhikode Electrical Circle,1460,6951,Construction Division Kozhikode APDRP,11.263842,75.769264
Division,Kozhikode Electrical Circle,1621,6110,Balussery Electrical Division,11.44614,75.82961
Division,Kozhikode Electrical Circle,1654,6112,Feroke Electrical Division,11.208787,75.808133
Division,Kozhikode Electrical Circle,1603,6109,Kozhikode Electrical Division,11.263842,75.769264
Division,Kozhikode Electrical Circle,90,1123,Kallai Regional Store,11.229584,75.78934
Division,Kozhikode Electrical Circle,3823,6153,Kozhikode Project Management Unit,11.263842,75.769264
Division,Manjeri Electrical Circle,1537,6104,Manjeri Electrical Division,11.1207781,76.1135149
Division,Manjeri Electrical Circle,3503,6125,Kondotty Electrical Division,11.14683,75.971665
Division,Manjeri Electrical Circle,1555,6105,Perinthalmanna Electrical Division,10.978675,76.224387
Division,Manjeri Electrical Circle,3821,6151,Manjeri Project Management Unit,11.1207781,76.1135149
Division,Nilambur Electrical Circle,3827,6157,Nilambur Project Management Unit,11.267007,76.218335
Division,Nilambur Electrical Circle,3504,6126,Wandoor Electrical Division,11.1891661,76.2608809
Division,Nilambur Electrical Circle,1775,6119,Nilambur Electrical Division,11.267007,76.218335
Division,Pala Electrical Circle,1308,5115,Ponkunnam Electrical Division,9.56566,76.76363
Division,Pala Electrical Circle,3832,5157,Pala Project Management Unit,9.716144,76.682914
Division,Pala Electrical Circle,1295,5114,Pala Electrical Division,9.716144,76.682914
Division,Palakkad Electrical Circle,1806,6122,Alathur Electrical Division,10.645339,76.547363
Division,Palakkad Electrical Circle,1484,6101,Chittur Electrical Division,10.700427,76.752808
Division,Palakkad Electrical Circle,3820,6150,Palakkad Project Management Unit,10.772684,76.653114
Division,Palakkad Electrical Circle,1497,6102,Palakkad Electrical Division,10.772684,76.653114
Division,Pathanamthitta Electrical Circle,989,4112,Pathanamthitta Electrical Division,9.2549546,76.7834025
Division,Pathanamthitta Electrical Circle,3812,4154,Pathanamthitta Project Management Unit,9.2549546,76.7834025
Division,Pathanamthitta Electrical Circle,1017,4114,Thiruvalla Electrical Division,9.386963,76.575759
Division,Pathanamthitta Electrical Circle,1004,4113,Adoor Electrical Division,9.1624088,76.7207103
Division,Perumbavoor Electrical Circle,1087,5190,Angamaly TMR Division,10.177409,76.377625
Division,Perumbavoor Electrical Circle,1215,5108,Aluva Town Electrical Division,10.09884,76.358214
Division,Perumbavoor Electrical Circle,3583,5126,Angamaly Electrical Division,10.177409,76.377625
Division,Perumbavoor Electrical Circle,1251,5110,Moovattupuzha Electrical Division,9.9846444,76.580231
Division,Perumbavoor Electrical Circle,3816,5152,Perumbavoor Project Management Unit,10.117796,76.480425
Division,Perumbavoor Electrical Circle,1229,5109,Perumbavoor Electrical Division,10.117796,76.480425
Division,Shoranur Electrical Circle,3826,6156,Shoranur Project Management Unit,10.776626,76.293039
Division,Shoranur Electrical Circle,1767,6118,Mannarkkad Electrical Division,10.99934,76.470749
Division,Shoranur Electrical Circle,1480,6190,Shoranur TMR Division,10.781294,76.283191
Division,Shoranur Electrical Circle,3505,6127,Pattambi Electrical Division,10.8033729,76.1853022
Division,Shoranur Electrical Circle,1516,6103,Shoranur Electrical Division,10.781294,76.283191
Division,Sreekandapuram Electrical Circle,1787,6120,Iritty Electrical Division,11.98999274,75.67874043
Division,Sreekandapuram Electrical Circle,1667,6113,Payyannur Electrical Division,12.105735,75.210181
Division,Sreekandapuram Electrical Circle,3830,6159,Sreekandapuram Project Management Unit,12.04391739,75.50388941
Division,Thiruvananthapuram Electrical Circle(Urban),3809,4150,Thiruvananthapuram Project Management Unit,8.4861,76.94976
Division,Thiruvananthapuram Electrical Circle(Urban),862,4103,Attingal Electrical Division,8.69857,76.814371
Division,Thiruvananthapuram Electrical Circle(Urban),2461,4303,Thiruvananthapuram APDRP Construction Division,8.4861,76.94976
Division,Thiruvananthapuram Electrical Circle(Urban),828,4101,Thiruvananthapuram Electrical Division,8.4861,76.94976
Division,Thiruvananthapuram Electrical Circle(Urban),845,4102,Kazhakkuttom Electrical Division,8.5648,76.877129
Division,Thiruvananthapuram Electrical Circle(Urban),804,4190,Thirumala TMR Division,8.49294,76.99385
Division,Thodupuzha Electrical Circle,1414,5123,Peerumade Electrical Division,9.581399,76.970501
Division,Thodupuzha Electrical Circle,1287,5113,Thodupuzha Electrical Division,9.891834,76.708817
Division,Thodupuzha Electrical Circle,3817,5153,Thodupuzha Project Management Unit,9.891834,76.708817
Division,Thodupuzha Electrical Circle,1279,5112,Kattappana Electrical Division,9.756427,77.11495
Division,Thodupuzha Electrical Circle,1407,5122,Adimaly Electrical Division,9.981048,76.993167
Division,Thrissur Electrical Circle,3819,5155,Thrissur Project Management Unit,10.527936,76.205381
Division,Thrissur Electrical Circle,1420,5124,Wadakkancherry Electrical Division,10.66191536,76.24500991
Division,Thrissur Electrical Circle,1379,5120,Thrissur (West) Electrical Division,10.527989,76.205641
Division,Thrissur Electrical Circle,1363,5119,Thrissur(East) Electrical Division,10.527936,76.205381
Division,Thrissur Electrical Circle,1392,5121,Kunnamkulam Electrical Division,10.633028,76.085861
Division,Tirur Electrical Circle,1567,6106,Tirur Electrical Division,10.915905,75.91822
Division,Tirur Electrical Circle,1584,6107,Ponnani Electrical Division,10.78192,75.931566
Division,Tirur Electrical Circle,3825,6155,Tirur Project Management Unit,10.915905,75.91822
Division,Tirur Electrical Circle,1790,6121,Tirurangadi Electrical Division,11.036494,75.937747
Division,Vadakara Electrical Circle,1822,6123,Nadapuram Electrical Division,11.689551,75.67625
Division,Vadakara Electrical Circle,3833,6160,Vadakara Project Management Unit,11.608749,75.603056
Division,Vadakara Electrical Circle,1637,6111,Vadakara Electrical Division,11.608749,75.603056
Sub Division,Alappuzha Electrical Circle,1113,5202,Ambalappuzha Electrical Sub Division,9.382536,76.355173
Sub Division,Alappuzha Electrical Circle,1114,5203,Edathua Electrical Sub Division,9.366124,76.475452
Sub Division,Alappuzha Electrical Circle,1115,5204,Mancombu Electrical Sub Division,9.437792,76.426331
Sub Division,Alappuzha Electrical Circle,1129,5206,Poochakkal Electrical Sub Division,9.795406,76.357555
Sub Division,Alappuzha Electrical Circle,1130,5207,Pattanakkad Electrical Sub Division,9.71852,76.318603
Sub Division,Alappuzha Electrical Circle,1131,5208,SLPuram Electrical Sub Division,9.605059,76.329127
Sub Division,Alappuzha Electrical Circle,1128,5205,Cherthala Electrical Sub Division,9.691474,76.341557
Sub Division,Alappuzha Electrical Circle,1074,5401,Alappuzha Sub Regional Store,9.500399,76.328781
Sub Division,Alappuzha Electrical Circle,1112,5201,Alappuzha (North) Electrical Sub Division,9.500399,76.328781
Sub Division,Ernakulam Electrical Circle,1190,5221,Puthencruz Electrical Sub Division,9.931277,76.389473
Sub Division,Ernakulam Electrical Circle,4160,1574,Ernakulam RMU Maintenance SubDivision,9.94745,76.299502
Sub Division,Ernakulam Electrical Circle,1082,5402,Ernakulam Sub Regional Store,9.99158876,76.279018
Sub Division,Ernakulam Electrical Circle,1175,5216,College Ernakulam Electrical Sub Division,9.96958676,76.284597
Sub Division,Ernakulam Electrical Circle,1176,5217,Palarivattom Electrical Sub Division,10.00528,76.304981
Sub Division,Ernakulam Electrical Circle,1177,5218,Central Ernakulam Electrical Sub Division,9.99158876,76.279018
Sub Division,Ernakulam Electrical Circle,1178,5482,Ernakulam Control Room,9.99158876,76.279018
Sub Division,Ernakulam Electrical Circle,4157,1571,"Ernakulam, SCADA Controll Room",10.04351,76.32848
Sub Division,Ernakulam Electrical Circle,1191,5222,Vyttila Electrical Sub Division,9.962391,76.319038
Sub Division,Ernakulam Electrical Circle,1189,5220,Chottanikkara Electrical Sub Division,9.931277,76.389473
Sub Division,Ernakulam Electrical Circle,1206,5225,Vypeen Electrical Sub Division,10.019235,76.225715
Sub Division,Ernakulam Electrical Circle,1205,5224,Thoppumpady Electrical Sub Division,9.935163,76.254456
Sub Division,Ernakulam Electrical Circle,1188,5219,Tripunithura Electrical Sub Division,9.944683,76.343109
Sub Division,Ernakulam Electrical Circle,1204,5223,Palluruthy Electrical Sub Division,9.918571,76.278859
Sub Division,Harippad Electrical Circle,1166,5215,Kollakadavu Electrical Sub Division,9.24364,76.58583
Sub Division,Harippad Electrical Circle,3553,5408,Haripad Sub Regional Store,9.277632,76.45959
Sub Division,Harippad Electrical Circle,1164,5213,Chengannoor Electrical Sub Division,9.31824,76.61287
Sub Division,Harippad Electrical Circle,1146,5209,Mavelikkara Electrical Sub Division,9.239298,76.538882
Sub Division,Harippad Electrical Circle,1149,5212,Kayamkulam Electrical Sub Division,9.174802,76.502513
Sub Division,Harippad Electrical Circle,1148,5211,Charummood Electrical Sub Division,9.170516,76.611352
Sub Division,Harippad Electrical Circle,1147,5210,Haripad Electrical Sub Division,9.281102,76.461381
Sub Division,Irinjalakuda Electrical Circle,1319,5253,Karuvannur Electrical Sub Division,10.394799,76.221118
Sub Division,Irinjalakuda Electrical Circle,1352,5262,Triprayar Electrical Sub Division,10.401123,76.112938
Sub Division,Irinjalakuda Electrical Circle,1351,5261,Kodungallur Electrical Sub Division,10.227125,76.213344
Sub Division,Irinjalakuda Electrical Circle,1350,5260,Perinjanam Electrical Sub Division,10.319179,76.148932
Sub Division,Irinjalakuda Electrical Circle,1320,5254,Kattoor Electrical Sub Division,10.371505,76.167089
Sub Division,Irinjalakuda Electrical Circle,1321,5255,Vellangallur Electrical Sub Division,10.301312,76.219453
Sub Division,Irinjalakuda Electrical Circle,1333,5256,Koratty Electrical Sub Division,10.26367,76.355554
Sub Division,Irinjalakuda Electrical Circle,1334,5257,Chalakudy Electrical Sub Division,10.306712,76.333368
Sub Division,Irinjalakuda Electrical Circle,1336,5259,Mala Electrical Sub Division,10.240409,76.263703
Sub Division,Irinjalakuda Electrical Circle,1101,5406,Irinjalakuda Sub Regional Store,10.376232,76.177064
Sub Division,Irinjalakuda Electrical Circle,1335,5258,Kodakara Electrical Sub Division,10.372329,76.302689
Sub Division,Kalpetta Electrical Circle,2558,6953,Padinharethara Sub Regional Store,11.6734401,75.9581784
Sub Division,Kalpetta Electrical Circle,1840,6278,Panamaram Electrical Sub Division,11.7358995,76.0728533
Sub Division,Kalpetta Electrical Circle,1594,6234,Kalpetta Electrical Sub Division,11.60485,76.08245
Sub Division,Kalpetta Electrical Circle,1839,6235,Mananthavady Electrical Sub Division,11.7941134,76.0044315
Sub Division,Kalpetta Electrical Circle,1595,6236,Sulthan Bathery Electrical Sub Division,11.66566,76.2624
Sub Division,Kannur Electrical Circle,1713,6262,Thalassery Electrical Sub Division,11.75044,75.48722
Sub Division,Kannur Electrical Circle,1463,6405,Kannur Sub Regional  Store,11.876818,75.374179
Sub Division,Kannur Electrical Circle,1715,6265,Pinarayi Electrical Sub Division,11.80922,75.49447
Sub Division,Kannur Electrical Circle,1464,6451,Kannur TMR Meter Sub Division,11.985358,75.379527
Sub Division,Kannur Electrical Circle,1691,6257,Kannur Electrical Sub Division,11.877032,75.374219
Sub Division,Kannur Electrical Circle,1692,6258,Chovva Electrical Sub Division,11.868241,75.403306
Sub Division,Kannur Electrical Circle,1693,6259,Eachur Electrical Sub Division,11.905053,75.449776
Sub Division,Kannur Electrical Circle,1694,6260,Pappinisseri Electrical Sub Division,11.941519,75.344658
Sub Division,Kannur Electrical Circle,1714,6263,Panoor Electrical Sub Division,11.76144,75.57689
Sub Division,Kannur Electrical Circle,1695,6261,Valapattanam Electrical Sub Division,11.918428,75.351196
Sub Division,Kannur Electrical Circle,4185,6286,Kannur TMR Transformer Sub Division,11.894037,75.406564
Sub Division,Kannur Electrical Circle,1716,6266,Kuthuparamb Electrical Sub Division,11.83064,75.56543
Sub Division,Kasaragod Electrical Circle,1736,6268,Kasaragod Electrical Sub Division,12.50583917,74.99047014
Sub Division,Kasaragod Electrical Circle,1737,6269,Cherkala Electrical Sub Division,12.50825023,75.05640131
Sub Division,Kasaragod Electrical Circle,1470,6406,Kasaragod Sub Regional Store ,12.52308264,75.01417812
Sub Division,Kasaragod Electrical Circle,1735,6267,Uppala Electrical Sub Division,12.67126497,74.91201006
Sub Division,Kasaragod Electrical Circle,1753,6273,Pilicode Electrical Sub Division,12.19241,75.16732
Sub Division,Kasaragod Electrical Circle,1754,6274,Mavungal Electrical Sub Division,12.34142,75.11207
Sub Division,Kasaragod Electrical Circle,1752,6272,Nileshwar Electrical Sub Division,12.25556,75.13247
Sub Division,Kasaragod Electrical Circle,1738,6270,Udma Electrical Sub Division,12.43927577,75.02457792
Sub Division,Kasaragod Electrical Circle,1751,6271,Kanhangad Electrical Sub Division,12.31408,75.09047
Sub Division,Kattakada Electrical Circle (Rural),904,4220,Kattakada Electrical Sub Division,8.5081333333,77.0834283333
Sub Division,Kattakada Electrical Circle (Rural),882,4214,Neyyattinkara Electrical Sub Division,8.40723,77.08293
Sub Division,Kattakada Electrical Circle (Rural),4096,4259,Palode Electrical Sub Division,8.698006,77.027268
Sub Division,Kattakada Electrical Circle (Rural),885,4217,Vizhinjam Electrical Sub Division,8.39642,77.00029
Sub Division,Kattakada Electrical Circle (Rural),883,4215,Parassala Electrical Sub Division,8.34804,77.14933
Sub Division,Kattakada Electrical Circle (Rural),905,4221,Venjarammoodu Electrical Sub Division,8.666453,76.911133
Sub Division,Kattakada Electrical Circle (Rural),903,4219,Peyad Electrical Sub Division,8.5194183333,77.0175883333
Sub Division,Kattakada Electrical Circle (Rural),805,4402,Kattakada Sub Regional Store,8.51059,77.0802316667
Sub Division,Kattakada Electrical Circle (Rural),902,4218,Nedumangad Electrical Sub Division,8.609641,77.002511
Sub Division,Kattakada Electrical Circle (Rural),884,4216,Balaramapuram Electrical Sub Division,8.42582,77.04803
Sub Division,Kollam Electrical Circle,809,4403,Kollam Sub Regional Store,8.957369,76.673036
Sub Division,Kollam Electrical Circle,935,4226,Oachira Electrical Sub Division,9.139345,76.511698
Sub Division,Kollam Electrical Circle,923,4224,Perinad Electrical Sub Division,8.930193,76.6018
Sub Division,Kollam Electrical Circle,937,4228,Sasthamkotta Electrical Sub Division,9.0466908,76.6223508
Sub Division,Kollam Electrical Circle,936,4227,Karunagappally Electrical Sub Division,9.0594653,76.5338426
Sub Division,Kollam Electrical Circle,924,4225,Pallimukku Electrical Sub Division,8.872668,76.616231
Sub Division,Kollam Electrical Circle,2588,1152,TCMS KOLLAM,8.88281,76.593555
Sub Division,Kollam Electrical Circle,948,4229,Chathannoor Electrical Sub Division,8.86279,76.70799
Sub Division,Kollam Electrical Circle,949,4230,Kottiyam Electrical Sub Division,8.85848,76.67448
Sub Division,Kollam Electrical Circle,921,4222,Kollam Electrical Sub Division,8.883256,76.593074
Sub Division,Kollam Electrical Circle,922,4223,Sakthikulangara Electrical Sub Division,8.914109,76.557823
Sub Division,Kottarakkara Electrical Circle,979,4238,Kadakkal Electrical Sub Division,8.821829,76.927536
Sub Division,Kottarakkara Electrical Circle,968,4234,Ayoor Electrical Sub Division,8.895517,76.859257
Sub Division,Kottarakkara Electrical Circle,958,4232,Veliyam Electrical Sub Division,8.915322,76.765076
Sub Division,Kottarakkara Electrical Circle,978,4237,Anchal Electrical Sub Division,8.928126,76.91365
Sub Division,Kottarakkara Electrical Circle,977,4236,Pathanapuram Electrical Sub Division,9.088865,76.856269
Sub Division,Kottarakkara Electrical Circle,967,4233,Kottarakkara Electrical Sub Division,8.998531,76.769956
Sub Division,Kottarakkara Electrical Circle,813,4404,Kottarakkara Sub Regional Store,8.998531,76.769956
Sub Division,Kottarakkara Electrical Circle,957,4231,Kundara Electrical Sub Division,8.957986,76.671711
Sub Division,Kottarakkara Electrical Circle,976,4235,Punalur Electrical Sub Division,9.013141,76.928889
Sub Division,Kottayam Electrical Circle,1031,4249,Gandhinagar Electrical Sub Division,9.633175,76.52478
Sub Division,Kottayam Electrical Circle,1030,4248,Pallom Electrical Sub Division,9.543696,76.519176
Sub Division,Kottayam Electrical Circle,1057,4255,Vaikom Electrical Sub Division,9.747147,76.392244
Sub Division,Kottayam Electrical Circle,1032,4250,Manarcadu Electrical Sub Division,9.59123,76.584046
Sub Division,Kottayam Electrical Circle,825,4406,Pallom Sub Regional Store,9.5433696,76.5191176
Sub Division,Kottayam Electrical Circle,1033,4251,Kottayam Electrical  Sub Division,9.58538,76.520456
Sub Division,Kottayam Electrical Circle,4082,4911,Pallom TMR Meter Sub Division,9.541807,76.516226
Sub Division,Kottayam Electrical Circle,1048,4254,Karukachal Electrical Sub Division,9.50054,76.63681
Sub Division,Kottayam Electrical Circle,1058,4256,Ettumanoor Electrical Sub Division,9.669396,76.551601
Sub Division,Kottayam Electrical Circle,1059,4257,Kurvilangad Electrical Sub Division,9.76475,76.564709
Sub Division,Kottayam Electrical Circle,4184,4262,Pallom TMR Transformer Sub Division,9.5425228,76.5142021
Sub Division,Kottayam Electrical Circle,1046,4252,Changanacherry Electrical Sub Division,9.44539,76.54156
Sub Division,Kottayam Electrical Circle,1047,4253,Thengana Electrical Sub Division,9.477826,76.58374
Sub Division,Kozhikode Electrical Circle,4098,6281,Thiruvampady Electrical Sub Division,11.36329,76.01034
Sub Division,Kozhikode Electrical Circle,1606,6239,Nadakkavu Electrical Sub Division,11.262851,75.768794
Sub Division,Kozhikode Electrical Circle,1604,6237,Kovoor Electrical Sub Division,11.274975,75.837285
Sub Division,Kozhikode Electrical Circle,1622,6241,Kunnamangalam Electrical Sub Division,11.30444,75.87872
Sub Division,Kozhikode Electrical Circle,4140,6958,Kozhikode RMU and Cable Sub Division,11.263842,75.769264
Sub Division,Kozhikode Electrical Circle,1455,6071,Kozhikode TCMS,11.253487,75.790339
Sub Division,Kozhikode Electrical Circle,1457,6404,Kozhikode Sub Regional Store,11.262851,75.768794
Sub Division,Kozhikode Electrical Circle,1657,6251,Mankavu Electrical  Sub Division,11.238177,75.799984
